Zmluvné štáty si vyhradzujú právo dojednať medzi sebou osobitné dohody, pokiaľ tieto dohody priznajú výkonným umelcom, výrobcom zvukových snímok alebo rozhlasovým organizáciám širšie práva, než aké priznáva tento Dohovor, alebo pokiaľ budú obsahovať iné ustanovenia neodporujúce tomuto Dohovoru.	Contracting States reserve the right to enter into special agreements among themselves in so far as such agreements grant to performers, producers of phonograms or broadcasting organizations more extensive rights than those granted by this Convention or contain other provisions not contrary to this Convention.	formal
- Rozdiel medzi výrobnými a spotrebiteľskými cenami ( 2008/2175(INI) ) (Na základe rozhodnutia konferencie predsedov z 9.7.2008)	- The gap between producer prices and the prices paid by consumers ( 2008/2175(INI) ) (Following the Conference of Presidents' decision of 09.07.2008)	formal
Potvrdená chemická a fyzikálna stabilita pre použiteľnosť rekonštituovaného roztoku je 3 hodiny pri 25 °C a 2 hodiny pri 5 °C .	Chemical and physical in-use stability of the reconstituted solution has been demonstrated for 3 hours at 25oC and for 2 hours at 5°C .	formal
Venušine guličky/korálky, Stydké pysky, Vibrátor, Prstovanie, Zoom, Dildo	Roleplay, Close up, Vibrator, Zoom, Fingering, Love balls/beads	informal
Ako pribúdali hlasy	How the votes stack up	informal
~4.7 km od centra města Babkov Penzión Marco sa nachádza v Rajeckých Tepliciach, len 100 metrov od termálnych kúpeľov Aphrodite a ponúka reštauráciu s tradičnou slovenskou i medzinárodnou kuchyňou.	~2.8 km from city centrum is near the Aphrodite Thermal Spa, 100 metres away, and features a restaurant with a traditional Slovak as well as international cuisine.	formal
"10:7 ""Alebo kto zostúpi do priepasti?"" (to je, zavolať späť Krista z mŕtvych)."	"10:7 ""or 'Who will descend into the abyss?'"" (that is, to bring Christ up from the dead)."	formal
sprevádzate občana EÚ/EHP alebo Švajčiarska alebo sa k nemu pripájate.	You are accompanying the EU/EEA national or planning to join him/her.	formal
Nákup Capsiplex z oficiálnych stránok že vám zaistí plnú zákaznícku podporu, ak taká potreba vôbec vznikol, a že akékoľvek otázky a pochybnosti môžete mať bude ľahko upratali prostredníctvom špecializovaných Capsiplex zákaznícku podporu.	Buying Capsiplex from the formal website ensures that you acquire complete client assistance, if such demand ever arose, which any kind of queries and doubts you may have will be quickly cleared up through committed Capsiplex consumer support.	formal
Obchodné a dodacie podmienky	Prices and delivery costs	informal
B 50 L a 50 R pre stretávacie svetlo v stretávacom svetlomete alebo v stretávacom/diaľkovom svetlomete (B 50 R a 50 L v prípade svetlometov skonštruovaných pre ľavostrannú premávku);	B 50 L and 50 R for the passing beam of a passing lamp or a passing/driving lamp (B 50 R and 50 L in the case of headlamps intended for left-hand traffic);	formal
„24 provincií, už 5 rokov a koľko detí?!“	"""24 provinces, 5 years already, and how many children!..."	informal
Okrem umeleckej stránky humorné zobrazovanie súčasnej spoločnosti už mnohé roky Asterixovi prináša veľkú medzinárodnú slávu.	Apart from its artistic line, depicting contemporary society with humour has brought Asterix a great international fame for many years.	formal
Spôsobuje asi 1 z 5 prípadov nefrotického syndrómu u dospelých.	It causes about 1 in 5 cases of nephrotic syndrome in adults.	formal
Alebo cez FB alebo Instagram.	Maybe on FB or Instagram?”	informal
Snímka, Venušine guličky/korálky, Pripínací Penis, Zoom, Dildo, Živý orgazmus	Fingering, Cameltoe, Close up, Love balls/beads, Dildo, Zoom	informal
Ain Not ste šťastie, chlapče?	Ain't you lucky, boy?	informal
„Ešte pred chvíľou si sa za mňa chcel hanbiť.“	“You totally embarrassed me just now.”	formal
Trvanie: 0:01 Stiahnuť Amatérske, Paroháč, Doggystyle, Priateľka, Ruské, Násťročné,	Duration: 0:01 Download Amateur, Cuckold, Doggystyle, Girlfriend, Russian, Teen,	informal
A Jake... len ich sleduj.	And Jake, just scout them.	informal
„zraniteľnosť“ je slabá stránka akejkoľvek povahy, v prípade ktorej možno odôvodnene očakávať, že nepriaznivo ovplyvní bezpečnosť v Komisii, ak sa zneužije v rámci jednej alebo viacerých hrozieb.	‘vulnerability’ means a weakness of any nature that can reasonably be expected to adversely affect security in the Commission, if exploited by one or more threats.	formal
Ja nechcem byť zle pochopené ...	I don't want to be misunderstood here...	informal
b) každý rok do 30. apríla prijme všeobecnú správu agentúry za predchádzajúci rok a pošle ju členským štátom, Európskemu parlamentu, Rade a Komisii;	(b) adopt, by 30 April each year, the general report of the Agency for the previous year and forward it to the Member States, the European Parliament, the Council and the Commission;	formal
Trošku z môjho blogu	A little from our blog	informal
Alebo dokonca ešte niečo horšie... o pirátskom Hitlerom.	Or, even scarier... pirate Hitler.	informal
Letecký dopravca, jeho zástupca alebo prevádzkovateľ cesty tieto dôvody písomne oznámi do piatich dní od podania žiadosti zdravotne postihnutej osobe alebo osobe so zníženou pohyblivosťou.	On request, an air carrier, its agent or a tour operator shall communicate these reasons in writing to the disabled person or person with reduced mobility, within five working days of the request.	formal
Všetci vieme, že spolubývajúca na výške si ty, štetka!	": We all know ""college roommate"" means you,slut!"	informal
Čo teda s trollmi robiť?	So what can we do about trolls?	informal
Snažím sa spomenúť si na farbu. Modré, čierne ... ja neviem.	I've been trying to remember the color -- blue, black -- I-I-I don't know.	informal
My robiť nie vlastné, produkcia alebo hostiteľ každý na the milfka starý muž a násťročné rúrky vy plechovka nájsť na náš website.	We do not own, produce or host any of the mom aku wis dhemen jancok mom tubes you can find at our website.	formal
Ale na konci je z vás silnejší človek.	It makes you a stronger person in the end.	formal
Výrazný medzinárodný rozmer majú elektronické infraštruktúry.	e-Infrastructures have a strong international dimension.	formal
Snažili sme sa, spravili sme všetko.	We did everything we could, we tried everything.	informal
Potichu vypil celú fľašu bourbonu, a jeho smiech bol otrasný!	He was drinking this whole bottle of bourbon very quietly. His laugh was so horrible.	formal
Vzhľadom k tomu, že sú pre mňa veľmi zvláštne a budú mať vždy najlepší kus torty (ak viete, čo mám na mysli).	Because they are very special to me and they will always have the best piece of cake(if you know what i mean).	informal
Fulldive vám umožní prechádzať a prezerať novú generáciu médií, ako je napríklad sledovanie 3D a 360 fotografií a videí, ako aj prehliadanie internetu úplne nový uhol ako nikdy predtým.	Fulldive allows you to browse and view a new generation of media, such as watching 3D and 360 photos and videos, and also browse the Internet at a completely new angle like never before.	formal
Ako sa hovorí, spievať Bohu, je ako dvakrát sa modliť.	If you sing to Jesus it's like praying twice to God.	informal
Ďalšou zaujímavou funkciou aplikácie Microsoft Edge pre iOS bude voľba predvoleného vyhľadávacieho nástroja: Google alebo Yahoo.	Another interesting feature of Microsoft Edge for iOS will be the choice of default search engine: Google or Yahoo.	formal
- Pred dvoma dňami?	- Two days ago?	informal
Vzdelanie nie je potrebné brať ľahko, ak sa chcete stať úspešným návrhárom interiérov.	Learning isn’t to be taken lightly if you would like to be a successful interior designer.	formal
Potom budem chodiť autobusom 😀	And on the bus I go 😀	informal
Kam smeruješ?	Which way you headed?	informal
Je tu však i iné vzácne „miesto“, ďalší cenný „prameň“ nášho rastu v modlitbe, zdroj živej vody, ktorý je vo veľmi úzkom vzťahu s predošlým spôsobom.	However, there is yet another precious “place,” another precious “source” for developing in prayer, a source of living water that is very closely related to the previous one.	formal
Už sa Vás raz pokúsil zabiť.	He's already tried to kill you once.	informal
Mám len problémy s jedným pacientom.	I'm just having trοuble with a patient.	informal
Celkový čas: 34 hod.	Total flying time? 34 hours.	informal
Nože hľa, mám dve dcéry, ktoré nepoznaly muža, prosím, nech ich vyvediem k vám, a urobte im podľa toho, čo je dobré vo vašich očiach.	Behold now, I have two daughters who have not known a man: let me, I pray you, bring them out to you and you do to them as is good in your eyes.	formal
Rýchlosť populačnej explózie sa síce mierne znižuje, ale miera natality v tomto regióne zostáva príliš vysoká na to, aby prírodné zdroje Afriky mohli slúžiť celému obyvateľstvu a zabezpečiť jeho základné ľudské potreby.	Although the population's explosion rate is slightly decreasing, the natality rate in the region remains too high for Africa's natural resources to serve the entire population and to secure its basic human needs.	formal
Naučte sa techniky, ako vylepšiť · SEO SEO Google ·	Know the techniques to improve your SEO Positioning Google	formal
Svetový deň boja proti rakovine je šanca na pozdvihnutie nášho kolektívneho hlasu v mene zlepšenia všeobecných znalostí o rakovine a na odstránenie mylných predstáv o tejto chorobe.	World Cancer Day is a chance to raise collective voices in the name of improving general knowledge around cancer and dismissing misconceptions about the disease.	formal
Nechýbajú zaujímave fotografie, videá a samozrejme video blogy.	Don't miss great photos, videos and of course video blogs.	informal
Katy Perry a Russell Brand sa rozvádzajú	Katy Perry and Russell Brand get married	formal
12 mesiacov od nadobudnutia účinnosti tejto smernice.	12 months after the entry into force of this Directive.	formal
Tento vysoko kvalitný vzorec pre vypadávanie vlasov môže zvrátiť plešatenie, vyrábať rast vlasov a spomaliť proces, ktoré môžu spôsobiť ďalšie šírenie.	This superior-excellent formulation for hair loss can reverse balding, deliver hair growth, and sluggish the method that might cause further shedding.	formal
Európske krajiny s vysokým rastom si uvedomujú, že vysoké dane, najmä na prácu a kapitál potláčajú motiváciu a vedú k ekonomickej stagnácii.	The high growth countries of Europe understand that high taxes, particularly on capital and labor, kill incentives and lead to economic stagnation.	formal
